"deviceWidth","deviceHeight","touchX","touchY"
"","","",""
"","","",""
"320","570","0.6403","0.7745"
"","","",""
"360","640","0.8889","0.0266"
"","","",""
"","","",""
"320","533","0.9500","0.1745"
"360","640","0.5037","0.9979"
"","","",""
"320","401","0.7594","0.6459"
"320","533","0.9875","0.9775"
"","","",""
"","","",""
"360","568","0.6699","0.7881"
"","","",""
"","","",""
"320","427","0.8594","0.4473"
"","","",""
"320","534","0.8750","0.9251"
"","","",""
"","","",""
"320","534","0.9563","0.0637"
"","","",""
"","","",""
"","","",""
"320","534","0.9624","0.9725"
"640","1019","0.0063","0.8096"
"320","533","0.5687","0.5366"
"360","640","0.1704","0.8990"
"320","534","0.5260","0.6284"
"360","640","0.3833","0.6078"
"360","640","0.5222","0.6469"
"320","522","0.5842","0.4592"
"","","",""
"360","640","0.8111","0.0344"
"360","592","0.3056","0.9189"
"360","640","0.0347","0.0195"
"360","640","0.5528","0.4984"
"320","570","0.4490","0.6788"
"360","640","0.7444","0.9859"
"360","640","0.2191","0.0546"
"","","",""
"","","",""
"","","",""
"360","640","0.3306","0.5313"
"360","640","0.6722","0.4406"
"","","",""
"","","",""
"","","",""
"","","",""
"360","592","0.8114","0.0692"
"360","592","0.9362","0.0591"
"360","640","0.4542","0.6633"
"","","",""
"360","640","0.8847","0.9055"
"320","533","0.6750","0.4071"
"","","",""
"","","",""
"360","640","0.9630","0.5708"
"320","534","0.9906","0.0562"
"360","640","0.2833","0.8281"
"","","",""
"360","640","0.5342","0.6614"
"600","1024","0.1900","0.7773"
"","","",""
"320","533","0.5625","0.4015"
"","","",""
"360","640","0.9417","0.0500"
"","","",""
"","","",""
"600","976","0.5144","0.9627"
"320","521","0.4594","0.9386"
"320","534","0.4750","0.5150"
"","","",""
"360","592","0.4397","0.7317"
"360","640","0.5173","0.6901"
"","","",""
"320","533","0.6875","0.4822"
"320","427","0.4594","0.2834"
"","","",""
"320","480","0.3969","0.5604"
"","","",""
"","","",""
"360","640","0.2736","0.9990"
"","","",""
"","","",""
"800","1280","0.9513","0.0258"
"360","640","0.3306","0.8328"
"","","",""
"600","1024","0.1650","0.1816"
"","","",""
"320","534","0.9437","0.1479"
"","","",""
"320","533","0.3312","0.1538"
"","","",""
"","","",""
"320","570","0.4761","0.9533"
"320","534","0.6764","0.4738"
"","","",""
"360","640","0.9501","0.1639"
"","","",""
"","","",""
"","","",""
"360","640","0.6528","0.7875"
"","","",""
"","","",""
"","","",""
"800","1280","0.9712","0.0352"
"","","",""
"","","",""
"360","640","0.4806","0.8125"
"","","",""
"","","",""
"","","",""
"320","533","0.5625","0.5704"
"360","592","0.8558","0.7663"
"320","533","0.7781","0.9306"
"600","976","0.9701","0.0399"
"360","640","0.8111","0.3391"
"","","",""
"320","533","0.6188","0.4709"
"","","",""
"360","592","0.5407","0.6898"
"","","",""
"360","640","0.4889","0.6453"
"360","640","0.9611","0.0500"
"","","",""
"","","",""
"360","640","0.9306","0.0531"
"","","",""
"360","640","0.1833","0.9375"
"360","592","0.3053","0.4791"
"320","533","0.9375","0.1388"
"360","640","0.8944","0.0281"
"600","976","0.8833","0.2449"
"360","592","0.0000","0.9983"
"","","",""
"320","401","0.6406","0.7207"
"","","",""
"320","534","0.5992","0.6600"
"","","",""
"","","",""
"","","",""
"320","544","0.4220","0.4945"
"","","",""
"","","",""
"","","",""
"360","640","0.4972","0.6328"
"320","570","0.3202","0.1612"
"","","",""
"","","",""
"360","640","0.0402","0.5230"
"800","1280","0.5075","0.6734"
"360","592","0.5009","0.7021"
"360","640","0.7222","0.6062"
"320","570","0.8531","0.8982"
"320","522","0.4886","0.6455"
"800","1280","0.5300","0.5828"
"800","1280","0.3488","0.8414"
"","","",""
"360","592","0.6130","0.7421"
"","","",""
"360","640","0.5042","0.6320"
"320","570","0.9044","0.0292"
"360","640","0.9722","0.0500"
"","","",""
"320","570","0.8773","0.9544"
"360","640","0.1748","0.9961"
"","","",""
"","","",""
"","","",""
"360","640","0.1900","0.0258"
"","","",""
"320","570","0.2079","0.9965"
"","","",""
"360","592","0.5839","0.6861"
"","","",""
"600","1024","0.8983","0.0039"
"320","534","0.8497","0.1338"
"360","640","0.5361","0.6766"
"320","570","0.8812","0.0456"
"360","592","0.3750","0.0743"
"","","",""
"","","",""
"","","",""
"","","",""
"320","534","0.0938","0.8333"
"320","534","0.4156","0.6554"
"320","533","0.3219","0.8180"
"","","",""
"320","427","0.9250","0.0187"
"","","",""
"","","",""
"","","",""
"","","",""
"360","592","0.9491","0.0665"
"","","",""
"320","533","0.5687","0.7261"
"360","640","0.3500","0.7000"
"","","",""
"","","",""
"360","640","0.1295","0.0281"
"","","",""
"320","534","0.5971","0.9750"
"","","",""
"360","640","0.1972","0.4203"
"","","",""
"","","",""
"360","592","0.8877","0.1173"
"","","",""
"","","",""
"","","",""
"360","640","0.5361","0.8984"
"","","",""
"320","534","0.9332","0.0600"
"","","",""
"320","534","0.2500","0.1648"
"320","508","0.9375","0.0650"
"","","",""
"600","1024","0.9017","0.2891"
"","","",""
"","","",""
"","","",""
"320","240","0.6750","0.0042"
"","","",""
"360","592","0.4244","0.6650"
"360","592","0.4583","0.7230"
"600","1024","0.8733","0.4131"
"","","",""
"","","",""
"","","",""
"360","592","0.5028","0.7889"
"360","592","0.5602","0.9904"
"600","976","0.5150","0.9672"
"320","240","0.0469","0.2458"
"","","",""
"","","",""
"","","",""
"360","592","0.5750","0.7145"
"360","592","0.4111","0.6976"
"600","1024","0.5367","0.6777"
"320","533","0.6000","0.5178"
"480","752","0.9917","0.2606"
"320","570","0.9875","0.0526"
"","","",""
"360","640","0.9085","0.0367"
"320","533","0.4344","0.5028"
"","","",""
"","","",""
"600","976","0.9733","0.0338"
"600","976","0.3350","0.1230"
"320","521","0.5625","0.5010"
"360","640","0.6966","0.7647"
"","","",""
"","","",""
"360","592","0.2469","0.2346"
"360","640","0.5889","0.6828"
"360","592","0.6019","0.9486"
"360","594","0.9806","0.0656"
"","","",""
"","","",""
"320","570","0.5198","0.5724"
"","","",""
"360","640","0.5120","0.6411"
"360","640","0.1681","0.1930"
"640","360","0.4395","0.4965"
"320","534","0.5062","0.8876"
"","","",""
"800","1280","0.2762","0.2016"
"360","592","0.9834","0.0551"
"360","592","0.9320","0.0582"
"360","592","0.2316","0.1291"
"800","1280","0.0400","0.7781"
"320","533","0.1313","0.4522"
"","","",""
"","","",""
"600","1024","0.9500","0.0000"
"320","480","0.9406","0.1000"
"360","640","0.5083","0.6750"
"360","640","0.7056","0.5297"
"320","480","0.6062","0.4125"
"","","",""
"","","",""
"320","533","0.9938","0.0544"
"320","534","0.2625","0.8315"
"360","640","0.9000","0.0313"
"360","592","0.0569","0.0093"
"","","",""
"768","976","0.9883","0.0441"
"600","976","0.4250","0.1660"
"","","",""
"360","640","0.5972","0.6766"
"320","522","0.6195","0.4095"
"360","592","0.9626","0.0557"
"320","522","0.4969","0.7299"
"360","640","0.6185","0.6479"
"320","533","0.2062","0.2214"
"600","1024","0.6633","0.8184"
"360","592","0.5157","0.9150"
"","","",""
"360","640","0.5798","0.6901"
"360","640","0.6472","0.6188"
"600","976","0.2633","0.9590"
"600","1024","0.3167","0.8574"
"","","",""
"360","592","0.6944","0.6807"
"","","",""
"360","640","0.4097","0.7492"
"","","",""
"600","1024","0.5750","0.4326"
"360","640","0.8625","0.0164"
"","","",""
"320","496","0.9437","0.0685"
"360","640","0.9611","0.0531"
"","","",""
"360","640","0.3315","0.5854"
"360","640","0.5139","0.6312"
"600","976","0.9817","0.0359"
"320","534","0.9281","0.0599"
"360","640","0.5825","0.6628"
"","","",""
"","","",""
"360","640","0.7781","0.8782"
"","","",""
"","","",""
"","","",""
"","","",""
"","","",""
"800","1280","0.9712","0.0391"
"360","640","0.5722","0.6297"
"360","640","0.8821","0.0304"
"320","480","0.9750","0.1146"
"","","",""
"800","1232","0.3400","0.2216"
"360","640","0.9528","0.0515"
"","","",""
"360","640","0.5708","0.6414"
"360","640","0.5673","0.9212"
"320","534","0.2058","0.2195"
"320","533","0.9375","0.1839"
"","","",""
"","","",""
"360","592","0.2136","0.7747"
"360","640","0.9347","0.0523"
"","","",""
"600","1024","0.2917","0.8613"
"","","",""
"600","976","0.5706","0.8815"
"320","570","0.6445","0.1005"
"360","592","0.4389","0.7787"
"","","",""
"320","533","0.6531","0.8349"
"800","1280","0.6338","0.3563"
"320","534","0.9023","0.0112"
"800","1280","0.6775","0.4992"
"","","",""
"","","",""
"","","",""
"","","",""
"360","640","0.4111","0.6234"
"360","640","0.5889","0.6516"
"","","",""
"360","592","0.5284","0.8760"
"360","592","0.0694","0.6858"
"360","592","0.7519","0.9015"
"","","",""
"600","1024","0.2417","0.0146"
"","","",""
"","","",""
"600","1024","0.6150","0.8164"
"","","",""
"360","592","0.9293","0.9958"
"320","534","0.9439","0.7357"
"600","1024","0.3483","0.3447"
"","","",""
"","","",""
"320","534","0.0594","0.1442"
"360","640","0.3361","0.5781"
"","","",""
"360","640","0.5472","0.6391"
"320","534","0.1625","0.3240"
"360","640","0.7573","0.0437"
"360","640","0.5611","0.7641"
"","","",""
"","","",""
"","","",""
"360","640","0.4037","0.6635"
"","","",""
"","","",""
"360","640","0.5201","0.2982"
"","","",""
"","","",""
"","","",""
"360","640","0.4444","0.2813"
"","","",""
"360","592","0.3083","0.9172"
"","","",""
"","","",""
"","","",""
"360","640","0.1514","0.9336"
"320","533","0.6062","0.9981"
"320","480","0.0781","0.1667"
"360","640","0.5389","0.7578"
"","","",""
"360","640","0.4244","0.7112"
"","","",""
"360","640","0.3296","0.1240"
"360","592","0.8826","0.2986"
"","","",""
"","","",""
"360","640","0.9500","0.0656"
"320","533","0.9313","0.8630"
"480","806","0.8861","0.0265"
"600","976","0.3643","0.1150"
"600","1024","0.1300","0.9346"
"320","533","0.6438","0.8818"
"","","",""
"","","",""
"360","640","0.1361","0.0625"
"600","1024","0.2250","0.0732"
"320","533","0.2781","0.1370"
"","","",""
"360","640","0.3440","0.1085"
"","","",""
"","","",""
"600","1024","0.8517","0.5869"
"360","640","0.6537","0.8698"
"","","",""
"360","592","0.1481","0.4820"
"600","976","0.1983","0.9488"
"320","480","0.4375","0.2062"
"","","",""
"320","533","0.9031","0.3546"
"320","533","0.8750","0.0338"
"","","",""
"360","640","0.9778","0.0484"
"320","534","0.5031","0.9052"
"","","",""
"600","1024","0.9117","0.0234"
"600","1024","0.9133","0.0029"
"360","640","0.8676","0.7115"
"","","",""
"","","",""
"600","1024","0.9583","0.0547"
"320","533","0.1594","0.4503"
"320","534","0.3187","0.2135"
"320","533","0.8469","0.2608"
"","","",""
"320","533","0.1531","0.2045"
"","","",""
"360","640","0.5000","0.8172"
"360","640","0.3463","0.3979"
"","","",""
"360","640","0.0638","0.7986"
"360","640","0.1648","0.4302"
"","","",""
"600","1024","0.7117","0.8750"
"360","592","0.0527","0.3831"
"360","592","0.4799","0.7199"
"360","592","0.3856","0.8979"
"","","",""
"360","592","0.6157","0.5377"
"","","",""
"","","",""
"320","534","0.5699","0.8613"
"320","570","0.7131","0.7862"
"360","640","0.2261","0.9094"
"","","",""
"360","640","0.6778","0.7844"
"360","640","0.1318","0.1006"
"","","",""
"600","1024","0.5900","0.6133"
"601","914","0.2821","0.0928"
"","","",""
"","","",""
"800","1280","0.8575","0.3820"
"360","640","0.6125","0.2102"
"360","592","0.2917","0.1216"
"360","640","0.5000","0.6625"
"360","640","0.1722","0.6672"
"800","1232","0.3987","0.1713"
"","","",""
"360","640","0.5556","0.4391"
"320","533","0.7688","0.7636"
"360","640","0.7806","0.1484"
"","","",""
"","","",""
"320","534","0.3222","0.6322"
"360","640","0.4194","0.7766"
"320","534","0.9656","0.1704"
"360","640","0.4694","0.6578"
"320","534","0.5177","0.6372"
"","","",""
"360","640","0.4778","0.9109"
"","","",""
"","","",""
"320","570","0.2266","0.9801"
"360","592","0.5111","0.4510"
"360","640","0.0370","0.9760"
"360","592","0.9991","0.0529"
"360","640","0.7641","0.5825"
"360","640","0.1722","0.0641"
"360","640","0.5389","0.3141"
"","","",""
"","","",""
"","","",""
"320","534","0.8998","0.0250"
"360","594","0.7781","0.2540"
"320","533","0.5469","0.7617"
"360","640","0.5306","0.6531"
"","","",""
"360","592","0.4694","0.6892"
"360","640","0.4889","0.8656"
"","","",""
"360","640","0.4907","0.5229"
"","","",""
"360","592","0.9612","0.0692"
"360","640","0.9708","0.7102"
"320","533","0.3375","0.1238"
"320","533","0.8906","0.0094"
"360","568","0.7074","0.2277"
"360","640","0.1222","0.1828"
"","","",""
"406","722","0.4543","0.6496"
"","","",""
"320","533","0.6188","0.4540"
"360","592","0.9085","0.0371"
"","","",""
"406","722","0.5337","0.6984"
"","","",""
"","","",""
"360","640","0.5222","0.9172"
"600","1024","0.4833","0.2012"
"","","",""
"","","",""
"1024","600","0.5781","0.1600"
"360","640","0.0499","0.1101"
"800","1280","0.5175","0.9469"
"","","",""
"","","",""
"360","640","0.2139","0.0109"
"360","640","0.5417","0.0219"
"360","640","0.8972","0.0250"
"800","1232","0.2175","0.4180"
"","","",""
"","","",""
"","","",""
"","","",""
"320","533","0.7281","0.4203"
"","","",""
"","","",""
"","","",""
"","","",""
"","","",""
"320","533","0.2031","0.2251"
"","","",""
"","","",""
"320","533","0.0563","0.3884"
"","","",""
"320","533","0.2531","0.5666"
"320","533","0.4500","0.1520"
"","","",""
"","","",""
"360","640","0.7365","0.5863"
"","","",""
"320","533","0.2969","0.1276"
"","","",""
"320","534","0.8875","0.0993"
"","","",""
"360","640","0.3389","0.1406"
"320","534","0.2663","0.3924"
"","","",""
"360","592","0.1331","0.3764"
"360","640","0.3111","0.1156"
"","","",""
"","","",""
"360","592","0.3315","0.5080"
"600","1024","0.3033","0.1377"
"320","534","0.7871","0.9788"
"","","",""
"","","",""
"600","1024","0.3000","0.1045"
"320","534","0.3688","0.9625"
"","","",""
"360","640","0.2451","0.8282"
"","","",""
"320","534","0.0668","0.1225"
"","","",""
"","","",""
"320","533","0.0406","0.0113"
"","","",""
"","","",""
"","","",""
"360","592","0.1248","0.6591"
"320","534","0.5313","0.6517"
"","","",""
"360","592","0.7444","0.0709"
"","","",""
"","","",""
"320","522","0.4657","0.8738"
"360","640","0.5778","0.7984"
"320","480","0.2469","0.1812"
"360","640","0.5792","0.4977"
"","","",""
"360","640","0.7157","0.6792"
"360","592","0.3537","0.6498"
"360","640","0.0583","0.7922"
"","","",""
"","","",""
"360","640","0.6986","0.7461"
"320","533","0.6594","0.6060"
"320","480","0.2219","0.1083"
"","","",""
"","","",""
"360","592","0.0639","0.1588"
"600","1024","0.9567","0.3086"
"640","1019","0.2156","0.4298"
"360","592","0.3426","0.6456"
"","","",""
"","","",""
"","","",""
"","","",""
"320","534","0.2129","0.9088"
"","","",""
"600","1024","0.7450","0.7295"
"360","640","0.8889","0.0531"
"360","640","0.8278","0.9797"
"320","534","0.5062","0.7903"
"320","570","0.6625","0.7263"
"","","",""
"360","640","0.5278","0.6672"
"600","1024","0.4700","0.1533"
"360","640","0.9056","0.0297"
"360","592","0.3481","0.9060"
"360","598","0.4889","0.7090"
"360","640","0.9611","0.0484"
"320","533","0.8781","0.0338"
"360","592","0.5104","0.7368"
"360","640","0.5333","0.6344"
"360","640","0.4092","0.8158"
"360","640","0.9278","0.0656"
"360","640","0.4167","0.7734"
"320","570","0.4094","0.7018"
"","","",""
"360","592","0.2996","0.1156"
"","","",""
"320","533","0.4250","0.0619"
"600","976","0.7806","0.5239"
"","","",""
"600","1024","0.6450","0.5615"
"360","640","0.2833","0.8187"
"","","",""
"320","240","0.7625","0.9500"
"","","",""
"360","640","0.2444","0.8953"
"320","427","0.4250","0.4379"
"","","",""
"","","",""
"600","1024","0.1033","0.0996"
"320","570","0.2594","0.8211"
"","","",""
"","","",""
"320","534","0.9457","0.9738"
"360","640","0.9000","0.0250"
"","","",""
"","","",""
"360","640","0.6236","0.6367"
"320","533","0.4781","0.5910"
"320","534","0.2756","0.4050"
"","","",""
"320","534","0.6902","0.7930"
"800","1280","0.4200","0.7234"
"360","640","0.8114","0.5785"
"320","522","0.8025","0.5996"
"","","",""
"360","640","0.2144","0.3715"
"360","592","0.8750","0.0236"
"","","",""
"360","640","0.4917","0.8859"
"360","640","0.1083","0.4484"
"320","480","0.9656","0.0667"
"320","534","0.2860","0.8225"
"","","",""
"360","592","0.2389","0.0625"
"360","640","0.5042","0.6227"
"","","",""
"","","",""
"","","",""
"320","534","0.8503","0.9576"
"600","1024","0.5833","0.8887"
"","","",""
"","","",""
"","","",""
"","","",""
"360","640","0.4327","0.7018"
"","","",""
"","","",""
"","","",""
"320","533","0.5406","0.6886"
"","","",""
"360","640","0.2472","0.3812"
"600","1024","0.3350","0.3428"
"360","592","0.1692","0.8659"
"","","",""
"360","640","0.3019","0.6510"
"320","533","0.6594","0.2927"
"","","",""
"","","",""
"360","640","0.3556","0.5797"
"","","",""
"","","",""
"360","592","0.3051","0.7528"
"","","",""
"360","640","0.0389","0.9047"
"","","",""
"","","",""
"360","640","0.1500","0.6859"
"360","592","0.4757","0.7351"
"600","1024","0.9733","0.0635"
"600","976","0.7333","0.7203"
"320","570","0.8212","0.3364"
"","","",""
"","","",""
"","","",""
"360","592","0.1706","0.0734"
"","","",""
"320","533","0.9375","0.0582"
"320","534","0.5470","0.1313"
"360","592","0.7472","0.5946"
"320","480","0.4281","0.1479"
"","","",""
"","","",""
"","","",""
"360","640","0.2306","0.0516"
"","","",""
"","","",""
"360","640","0.9389","0.0531"
"","","",""
"360","592","0.9043","0.1097"
"320","427","0.9313","0.9836"
"","","",""
"","","",""
"360","640","0.6838","0.5035"
"","","",""
"","","",""
"","","",""
"360","640","0.4537","0.5927"
"","","",""
"","","",""
"360","640","0.5056","0.6547"
"360","640","0.1750","0.7375"
"320","533","0.3187","0.1370"
"","","",""
"800","1280","0.4238","0.5703"
"320","533","0.3531","0.5497"
"","","",""
"","","",""
"320","533","0.9594","0.9944"
"","","",""
"","","",""
"","","",""
"900","1392","0.3867","0.4404"
"360","592","0.3245","0.8271"
"","","",""
"","","",""
"320","534","0.0873","0.0686"
"","","",""
"600","1024","0.7033","0.2686"
"","","",""
"360","640","0.7167","0.6344"
"","","",""
"320","533","0.6937","0.5666"
"600","976","0.7525","0.4781"
"640","360","0.9245","0.1574"
"","","",""
"320","534","0.4938","0.5356"
"360","640","0.1692","0.7424"
"320","570","0.0395","0.4252"
"","","",""
"","","",""
"","","",""
"800","1280","0.1375","0.0414"
"320","533","0.5125","0.5178"
"","","",""
"","","",""
"","","",""
"360","592","0.7301","0.0158"
"360","640","0.2889","0.8344"
"320","570","0.1642","0.2453"
"","","",""
"360","592","0.0735","0.4076"
"320","533","0.5219","0.7430"
"320","533","0.2938","0.6116"
"320","533","0.1500","0.1069"
"","","",""
"360","640","0.6475","0.1551"
"","","",""
"","","",""
"360","592","0.4161","0.8068"
"320","480","0.8125","0.7354"
"","","",""
"600","1024","0.9483","0.5703"
"","","",""
"320","534","0.5553","0.6750"
"","","",""
"360","640","0.0583","0.7906"
"320","533","0.5313","0.7580"
"","","",""
"360","640","0.8569","0.0164"
"","","",""
"800","1280","0.9375","0.2344"
"360","640","0.5222","0.6609"
"","","",""
"360","640","0.5465","0.6753"
"360","640","0.5736","0.6242"
"360","592","0.5284","0.8583"
"320","522","0.7063","0.6226"
"","","",""
"320","533","0.4219","0.5929"
"","","",""
"320","533","0.2875","0.0525"
"","","",""
"","","",""
"320","534","0.5324","0.9425"
"360","640","0.1442","0.0468"
"","","",""
"","","",""
"360","592","0.5492","0.8836"
"360","640","0.2639","0.1203"
"","","",""
"","","",""
"320","480","0.4250","0.6542"
"360","592","0.6500","0.6537"
"320","533","0.0000","0.6867"
"360","640","0.7500","0.6953"
"360","592","0.9584","0.1291"
"320","570","0.9647","0.0584"
"","","",""
"320","534","0.5405","0.8653"
"320","570","0.8981","0.0526"
"","","",""
"800","1280","0.8600","0.5492"
"360","592","0.9847","0.9469"
"360","592","0.6130","0.3004"
"360","640","0.3694","0.6172"
"360","640","0.8460","0.9875"
"600","1024","0.3333","0.8428"
"320","534","0.4595","0.5698"
"","","",""
"320","534","0.8919","0.0374"
"320","570","0.5135","0.9159"
"","","",""
"598","360","0.5347","0.8793"
"","","",""
"360","592","0.8444","0.0608"
"800","1019","0.0187","0.7763"
"","","",""
"","","",""
"","","",""
"","","",""
"600","1024","0.2900","0.8330"
"","","",""
"360","640","0.1750","0.9359"
"600","1024","0.4583","0.5938"
"320","533","0.3937","0.9043"
"","","",""
"320","480","0.2906","0.1375"
"800","1280","0.0275","0.1078"
"320","522","0.4302","0.6673"
"600","976","0.1217","0.7766"
"","","",""
"320","534","0.8448","0.3513"
"","","",""
"320","480","0.2062","0.4771"
"","","",""
"320","534","0.4155","0.9700"
"","","",""
"","","",""
"320","534","0.5239","0.9214"
"320","522","0.2994","0.5307"
"","","",""
"","","",""
"","","",""
"","","",""
"320","480","0.4938","0.6312"
"","","",""
"320","240","0.0063","0.0000"
"400","640","0.0625","0.7875"
"600","1024","0.9467","0.9756"
"360","640","0.5556","0.6438"
"","","",""
"","","",""
"","","",""
"600","976","0.2800","0.2398"
"600","1024","0.1867","0.5557"
"","","",""
"600","1024","0.3483","0.8594"
"320","534","0.0531","0.3333"
"360","640","0.6833","0.8953"
"360","640","0.0796","0.2021"
"","","",""
"320","521","0.4156","0.4760"
"","","",""
"","","",""
"320","534","0.4572","0.5350"
"360","592","0.9071","0.2135"
"","","",""
"640","1019","0.4387","0.5358"
"","","",""
"360","640","0.5243","0.9157"
"","","",""
"360","640","0.4768","0.9626"
"","","",""
"640","1019","0.6050","0.3528"
"320","533","0.6000","0.7824"
"360","640","0.3135","0.9781"
"360","640","0.1152","0.4119"
"360","592","0.4355","0.5553"
"360","640","0.5194","0.6578"
"","","",""
"","","",""
"","","",""
"","","",""
"","","",""
"360","640","0.5964","0.3778"
"","","",""
"320","480","0.3563","0.1521"
"320","480","0.2844","0.8333"
"","","",""
"","","",""
"","","",""
"","","",""
"","","",""
"","","",""
"","","",""
"360","640","0.5278","0.5203"
"360","640","0.9250","0.5922"
"","","",""
"","","",""
"","","",""
"","","",""
"","","",""
"","","",""
"","","",""
"360","640","0.7352","0.8073"
"320","534","0.5364","0.9277"
"800","1280","0.6613","0.6008"
"360","640","0.2556","0.8500"
"","","",""
"320","533","0.1688","0.3508"
"","","",""
"360","592","0.2774","0.9942"
"360","640","0.5356","0.9131"
"","","",""
"","","",""
"320","534","0.4719","0.4925"
"360","640","0.0750","0.9187"
"","","",""
"","","",""
"600","976","0.9850","0.5215"
"","","",""
"360","640","0.0083","0.9610"
"320","533","0.6156","0.7205"
"320","533","0.8281","0.3659"
"360","640","0.2769","0.1995"
"","","",""
"","","",""
"600","976","0.0224","0.7734"
"360","640","0.9278","0.0500"
"","","",""
"360","640","0.2621","0.7775"
"320","534","0.6250","0.8090"
"360","640","0.4352","0.6271"
"320","534","0.1961","0.3678"
"360","640","0.2178","0.9922"
"360","640","0.5944","0.6984"
"320","534","0.0333","0.5374"
"600","976","0.7083","0.4006"
"","","",""
"800","1232","0.9613","0.0317"
"360","640","0.0722","0.4906"
"","","",""
"360","640","0.4833","0.7375"
"360","592","0.8091","0.3905"
"320","534","0.8706","0.0438"
"320","533","0.2719","0.8780"
"","","",""
"600","1024","0.6733","0.4932"
"","","",""
"","","",""
"600","976","0.9867","0.0369"
"360","640","0.5444","0.9453"
"","","",""
"","","",""
"320","480","0.4562","0.1875"
"360","640","0.9265","0.7307"
"800","1280","0.9525","0.0297"
"","","",""
"","","",""
"320","480","0.5500","0.6750"
"","","",""
"360","592","0.4944","0.6976"
"320","533","0.0594","0.3977"
"360","640","0.5833","0.6469"
"","","",""
"","","",""
"600","976","0.2248","0.0419"
"320","534","0.4760","0.6963"
"320","534","0.3992","0.5810"
"320","533","0.3625","0.8143"
"","","",""
"","","",""
"","","",""
"320","480","0.0437","0.2604"
"","","",""
"","","",""
"320","533","0.5656","0.9268"
"","","",""
"320","533","0.6250","0.8105"
"","","",""
"","","",""
"360","640","0.5153","0.9680"
"","","",""
"320","480","0.4063","0.5229"
"360","640","0.5074","0.7693"
"","","",""
"","","",""
"","","",""
"","","",""
"320","480","0.3719","0.1667"
"360","640","0.2083","0.5266"
"320","522","0.9002","0.0791"
"","","",""
"360","640","0.5381","0.8782"
"","","",""
"360","592","0.4917","0.6605"
"","","",""
"320","480","0.5125","0.9125"
"600","1024","0.0283","0.6445"
"360","640","0.5368","0.2326"
"320","533","0.5813","0.6604"
"360","640","0.5556","0.9406"
"","","",""
"360","640","0.4611","0.6969"
"360","595","0.9000","0.0672"
"","","",""
"360","592","0.9667","0.0574"
"320","534","0.4781","0.7188"
"","","",""
"","","",""
"360","640","0.9056","0.0453"
"320","534","0.5156","0.6920"
"","","",""
"360","592","0.1528","0.6605"
"320","522","0.3750","0.1686"
"360","640","0.2205","0.4356"
"","","",""
"","","",""
"","","",""
"320","534","0.7500","0.7453"
"360","640","0.2111","0.5906"
"360","640","0.9611","0.0484"
"600","1024","0.4867","0.9473"
"","","",""
"320","534","0.8625","0.0974"
"360","640","0.9182","0.0507"
"360","592","0.5806","0.6064"
"","","",""
"320","534","0.7380","0.1085"
"","","",""
"360","640","0.8261","0.9818"
"","","",""
"360","592","0.9056","0.0490"
"","","",""
"360","640","0.5000","0.6125"
"360","640","0.6028","0.5984"
"320","533","0.2375","0.1932"
"","","",""
"","","",""
"","","",""
"360","640","0.9473","0.0703"
"","","",""
"600","976","0.9700","0.6926"
"","","",""
"","","",""
"600","1024","0.9867","0.0332"
"360","640","0.1166","0.4587"
"800","1232","0.0075","0.0917"
"640","1019","0.7110","0.9475"
"360","592","0.2921","0.1102"
"600","1024","0.8450","0.2393"
"320","534","0.8375","0.2603"
"360","640","0.5069","0.6727"
"","","",""
"","","",""
"360","640","0.2972","0.8313"
"320","533","0.9563","0.1801"
"360","592","0.9986","0.7806"
"320","533","0.3656","0.6341"
"360","640","0.6519","0.5410"
"600","976","0.5883","0.7346"
"600","1024","0.4733","0.6182"
"800","1280","0.3200","0.8680"
"600","1024","0.9717","0.0313"
"","","",""
"320","533","0.9031","0.1163"
"","","",""
"","","",""
"","","",""
"360","640","0.9750","0.8078"
"","","",""
"","","",""
"","","",""
"","","",""
"600","1024","0.0183","0.0000"
"360","592","0.5257","0.6785"
"","","",""
"","","",""
"360","640","0.5417","0.8875"
"320","570","0.3888","0.6659"
"360","640","0.9139","0.9891"
"","","",""
"360","640","0.9500","0.0750"
"","","",""
"360","592","0.9695","0.0591"
"","","",""
"360","592","0.3925","0.3696"
"","","",""
"360","640","0.4494","0.6011"
"360","640","0.4694","0.3812"
"","","",""
"","","",""
"","","",""
"","","",""
"","","",""
"320","534","0.6708","0.4694"
"600","1024","0.4917","0.6611"
"360","640","0.0298","0.1162"
"800","1280","0.5250","0.8844"
"320","533","0.5156","0.7148"
"360","640","0.5315","0.6448"
"","","",""
"360","592","0.4300","0.6988"
"320","534","0.4688","0.6311"
"360","592","0.3037","0.1266"
"360","640","0.9335","0.0375"
"","","",""
"600","1024","0.9500","0.0566"
"320","534","0.7244","0.0588"
"","","",""
"360","640","0.5278","0.7656"
"","","",""
"360","640","0.9500","0.0125"
"360","640","0.2008","0.5099"
"","","",""
"","","",""
"360","640","0.8153","0.7414"
"","","",""
"","","",""
"320","480","0.4781","0.1812"
"","","",""
"360","640","0.3759","0.5667"
"360","640","0.4535","0.6932"
"","","",""
"360","592","0.5250","0.6570"
"600","1024","0.4783","0.3037"
"320","534","0.5218","0.4227"
"360","640","0.4092","0.3849"
"360","640","0.5194","0.6500"
"360","592","0.3771","0.2756"
"320","533","0.0719","0.9024"
"","","",""
"360","592","0.9435","0.0698"
